招生信息,,,,,,,,,2024年,,,2023年,,,2022年,,,2021年,,,2020年,,
批次,院校代码,院校名称,专业代码,专业名称,计划人数,学费,学制,选科要求,专业名称2024,投档计划数2024,最低位次2024,专业名称2023,投档计划数2023,最低位次2023,专业名称2022,投档计划数2022,最低位次2022,投档计划数2021,最低位次2021,专业名称2021,投档计划数2020,最低位次2020,专业名称2020
普通类一段,D673,成都外国语学院,0C,阿拉伯语,1,18000,4,不限,阿拉伯语,1,193860,阿拉伯语,1,253531,,,,,,,,,
普通类一段,D673,成都外国语学院,0F,马来语,1,18000,4,不限,马来语,1,232664,马来语,1,225942,,,,,,,,,
普通类一段,D673,成都外国语学院,0G,泰语,2,18000,4,不限,泰语,2,225125,泰语,2,248883,,,,,,,,,
普通类一段,D673,成都外国语学院,0H,越南语,1,18000,4,不限,越南语,1,235067,越南语,1,248153,,,,,,,,,
普通类一段,D673,成都外国语学院,0J,波兰语,1,18000,4,不限,波兰语,1,204973,波兰语,1,239328,,,,,,,,,
普通类一段,D673,成都外国语学院,0K,捷克语,1,18000,4,不限,捷克语,1,212423,捷克语,1,224339,,,,,,,,,
普通类一段,D673,成都外国语学院,0L,葡萄牙语,1,18000,4,不限,葡萄牙语,1,184571,葡萄牙语,1,224482,,,,,,,,,
普通类一段,D673,成都外国语学院,0M,匈牙利语,1,18000,4,不限,匈牙利语,1,207459,匈牙利语,1,257187,,,,,,,,,
普通类一段,D673,成都外国语学院,0N,意大利语,1,18000,4,不限,意大利语,1,215245,意大利语,1,239317,,,,,,,,,
普通类一段,D673,成都外国语学院,0T,国际新闻与传播,1,17000,4,不限,国际新闻与传播,1,199726,国际新闻与传播,1,224040,,,,,,,,,
普通类一段,D677,西安交通大学城市学院,12,机械设计制造及其自动化,5,23000,4,物理和化学,机械设计制造及其自动化,5,288052,,,,,,,4,224601,电气类,2,222743,机械设计制造及其自动化
普通类一段,D677,西安交通大学城市学院,18,电气工程及其自动化,5,23000,4,物理和化学,电气工程及其自动化,5,274087,电气工程及其自动化,5,227811,,,,,,,3,210532,计算机类
普通类一段,D679,西安建筑科技大学华清学院,16,材料科学与工程(楼观校区),2,20000,4,物理和化学,材料科学与工程,2,285846,,,,,,,,,,4,214859,材料科学与工程
普通类一段,D679,西安建筑科技大学华清学院,18,安全工程(楼观校区),2,20000,4,物理和化学,安全工程,2,294199,,,,安全工程,3,237294,3,224936,安全工程,3,236280,安全工程
普通类一段,D679,西安建筑科技大学华清学院,31,英语(外语语种为英语，楼观校区),2,20000,4,不限,英语,2,194875,,,,,,,2,201130,英语,2,213683,英语
普通类一段,D682,西安工商学院,10,金融科技,2,27500,4,物理,金融科技,2,220132,金融科技,2,233926,金融科技,2,227163,,,,,,
普通类一段,D684,珠海科技学院,17,工商管理,3,31000,4,不限,工商管理,3,202181,工商管理,3,233935,工商管理,3,216000,3,206750,市场营销,3,172328,会计学
普通类一段,D684,珠海科技学院,19,人力资源管理,2,31000,4,不限,人力资源管理,2,204529,,,,,,,3,200682,会计学,,,
普通类一段,D684,珠海科技学院,20,会计学,3,31000,4,不限,会计学,3,184722,会计学,3,212674,会计学,3,215406,,,,3,175387,金融学
普通类一段,D686,武汉传媒学院,8,广播电视工程(融合媒体传播技术)(大一就读大悟校区，大二起就读武汉校区),3,20000,4,物理和化学,广播电视工程(融合媒体传播技术),3,279687,广播电视工程,3,254230,,,,,,,,,
普通类一段,D687,南京传媒学院,A1,广播电视编导,23,25000,4,不限,广播电视编导,23,212785,新闻传播学类,2,106119,新闻传播学类,1,66894,,,,,,
普通类一段,D687,南京传媒学院,A2,新闻传播学类(新闻学、广告学、传播学、网络与新媒体、数字出版),8,18200,4,不限,新闻传播学类,8,142284,国际新闻与传播,1,148063,,,,,,,,,
普通类一段,D687,南京传媒学院,A3,国际新闻与传播,4,18200,4,不限,国际新闻与传播,4,189564,时尚传播,2,169365,时尚传播,2,156373,,,,,,
普通类一段,D687,南京传媒学院,A6,时尚传播,8,18200,4,不限,时尚传播,8,205202,,,,,,,,,,,,
普通类一段,D687,南京传媒学院,A7,影视技术,6,21400,4,不限,影视技术,6,230178,,,,文化产业管理,1,124059,,,,,,
普通类一段,D691,山西工商学院,28,学前教育,15,14900,4,不限,学前教育,15,210017,,,,财务管理,8,219598,,,,,,
普通类一段,D706,吉林医药学院,2,临床医学(不招色弱色盲),8,6160,5,物理和化学和生物,临床医学,8,101752,临床医学,8,94827,临床医学,8,98514,7,93933,临床医学,4,102635,医学影像学
普通类一段,D706,吉林医药学院,3,医学影像学(不招色弱色盲),3,5600,5,物理和化学和生物,医学影像学,3,97334,医学影像学,2,92117,医学影像学,2,96139,3,93387,医学影像学,4,121566,预防医学
普通类一段,D706,吉林医药学院,4,预防医学(不招色弱色盲),3,6160,5,物理和化学和生物,预防医学,3,210519,预防医学,2,134469,预防医学,3,121548,3,116511,预防医学,3,156747,护理学
普通类一段,D706,吉林医药学院,6,药物制剂(不招色弱色盲),2,6160,4,物理和化学,药物制剂,2,210782,药学,2,154888,药学,2,144127,3,142850,药学,2,140317,药物制剂
普通类一段,D706,吉林医药学院,7,中药学(不招色弱色盲),2,5600,4,物理和化学,中药学,2,204403,药物制剂,2,178687,药物制剂,2,151171,2,141794,药物制剂,2,150059,生物制药
普通类一段,D706,吉林医药学院,8,医学检验技术(不招色弱色盲),2,6160,4,物理和化学,医学检验技术,2,169181,中药学,2,163012,中药学,2,148919,3,117680,医学检验技术,2,196467,生物制药(中外合作办学)
普通类一段,D706,吉林医药学院,9,医学影像技术(不招色弱色盲),2,5600,4,物理和化学,医学影像技术,2,136389,医学检验技术,2,128960,医学检验技术,2,120444,2,120182,医学影像技术,2,150165,食品卫生与营养学
普通类一段,D706,吉林医药学院,10,康复治疗学(不招色弱色盲),2,5600,4,物理和化学,康复治疗学,2,183039,医学影像技术,2,118161,医学影像技术,2,120019,2,134646,康复治疗学,3,117992,医学检验技术
普通类一段,D706,吉林医药学院,11,口腔医学技术(不招色弱色盲),2,5600,4,物理和化学,口腔医学技术,2,158825,康复治疗学,2,138281,康复治疗学,2,133927,2,132963,口腔医学技术,2,131623,医学影像技术
普通类一段,D706,吉林医药学院,14,生物技术(不招色弱色盲),2,5500,4,物理和化学,生物技术,2,207559,护理学,4,165757,护理学,4,164144,2,146453,生物技术,2,144586,生物技术
普通类一段,D706,吉林医药学院,15,应用心理学(不招色弱色盲),2,5500,4,物理,应用心理学,2,151827,生物技术,2,160585,生物技术,2,154356,2,145622,应用心理学,2,143634,应用心理学
普通类一段,D706,吉林医药学院,17,生物医学工程(不招色弱色盲),2,5940,4,物理和化学,生物医学工程,2,188943,,,,,,,2,154525,生物医学工程,2,155347,生物医学工程
普通类一段,D706,吉林医药学院,18,食品质量与安全,2,5400,4,物理和化学,食品质量与安全,2,221424,生物医学工程,2,156098,生物医学工程,2,153900,2,154516,食品质量与安全,2,154210,食品质量与安全
普通类一段,D706,吉林医药学院,19,生物制药,2,5400,4,物理和化学和生物,生物制药,2,224337,食品质量与安全,2,183018,食品质量与安全,2,163186,2,153317,生物制药,2,157349,信息管理与信息系统
普通类一段,D706,吉林医药学院,21,信息管理与信息系统,2,4800,4,物理,信息管理与信息系统,2,163940,生物制药(中外合作办学),4,241263,生物制药(中外合作办学),3,193298,2,167357,信息管理与信息系统,,,
普通类一段,D706,吉林医药学院,23,公共事业管理,2,5280,4,历史,公共事业管理,2,167771,市场营销,2,207993,市场营销,2,196289,2,177735,公共事业管理,,,
普通类一段,D714,广州工商学院,63,学前教育(国际双语教育人才班),6,44500,4,不限,学前教育,6,238695,,,,通信工程(中外合作办学),4,260366,,,,,,
普通类一段,D720,广东理工学院,1,国际经济与贸易,3,31800,4,不限,国际经济与贸易,3,227032,金融工程,4,255356,,,,,,,,,
普通类一段,D720,广东理工学院,13,会计学,3,31800,4,不限,会计学,3,214415,会计学,4,239357,,,,,,,2,235434,商务英语
普通类一段,D720,广东理工学院,22,计算机科学与技术,3,31800,4,物理和化学,计算机科学与技术,3,303190,,,,,,,4,240473,机械电子工程,,,
普通类一段,D720,广东理工学院,26,机械设计制造及其自动化,3,31800,4,物理和化学,机械设计制造及其自动化,3,306049,机械设计制造及其自动化,5,250146,机器人工程,4,254443,,,,,,
普通类一段,D720,广东理工学院,27,机械电子工程,3,31800,4,物理和化学,机械电子工程,3,312746,机械电子工程,5,260830,,,,,,,2,234977,软件工程
普通类一段,D727,新疆天山职业技术大学,56,建筑装饰工程,8,12700,4,不限,建筑装饰工程,8,225370,,,,,,,,,,,,
普通类一段,D727,新疆天山职业技术大学,57,智能建造工程,2,12700,4,物理,智能建造工程,2,227161,,,,,,,,,,,,
普通类一段,D727,新疆天山职业技术大学,59,电梯工程技术,5,12700,4,物理,电梯工程技术,5,238935,,,,,,,,,,,,
普通类一段,D727,新疆天山职业技术大学,5A,无人机系统应用技术,5,12700,4,物理,无人机系统应用技术,5,226553,,,,,,,,,,,,
普通类一段,D727,新疆天山职业技术大学,5C,民航运输服务与管理,5,11700,4,不限,民航运输服务与管理,5,208803,,,,,,,,,,,,
普通类一段,D727,新疆天山职业技术大学,5G,云计算技术,2,12700,4,物理,云计算技术,2,224408,,,,,,,,,,,,
普通类一段,D727,新疆天山职业技术大学,5J,财税大数据应用,8,11700,4,不限,财税大数据应用,8,211571,,,,,,,,,,,,
普通类一段,D727,新疆天山职业技术大学,5W,全媒体新闻采编与制作,3,11700,4,不限,全媒体新闻采编与制作,3,212701,,,,,,,,,,,,
普通类一段,D727,新疆天山职业技术大学,60,应用俄语,1,11700,4,不限,应用俄语,1,207854,,,,,,,,,,,,
普通类一段,D738,西安汽车职业大学,1,城市轨道交通智能运营,2,25080,4,不限,城市轨道交通智能运营,2,210315,,,,,,,,,,,,
普通类一段,D738,西安汽车职业大学,2,大数据与财务管理,2,25080,4,不限,大数据与财务管理,2,217267,,,,,,,,,,,,
普通类一段,D738,西安汽车职业大学,4,网络与新媒体,2,25080,4,不限,网络与新媒体,2,215405,新能源汽车工程技术,2,247726,,,,,,,,,
普通类一段,D738,西安汽车职业大学,9,新能源汽车工程技术,2,26180,4,物理,新能源汽车工程技术,2,224018,,,,城市轨道交通智能运营,2,239683,,,,,,
普通类一段,D738,西安汽车职业大学,13,城市轨道交通信号与控制技术,2,25080,4,不限,城市轨道交通信号与控制技术,2,207402,数字媒体技术,2,253141,大数据工程技术,2,253168,,,,,,
普通类一段,D738,西安汽车职业大学,15,电子信息工程技术,2,25080,4,物理,电子信息工程技术,2,228832,人工智能工程技术,2,251003,大数据与财务管理,2,234839,,,,,,
普通类一段,D738,西安汽车职业大学,20,人工智能工程技术,2,25080,4,物理,人工智能工程技术,2,229254,,,,,,,,,,,,
普通类一段,D744,黑河学院,1,数学与应用数学(师范类),3,3000,4,物理和化学,数学与应用数学(师范类),3,265810,俄语,4,209563,俄语,4,187295,6,188116,俄语,6,181018,俄语
普通类一段,D744,黑河学院,4,材料科学与工程,3,5000,4,物理和化学,材料科学与工程,3,248644,俄语(师范类),4,206882,俄语(师范类),4,189411,6,187700,俄语(师范类),6,188353,俄语
普通类一段,D744,黑河学院,5,生物技术,3,4500,4,物理和化学,生物技术,3,266441,商务英语,4,210945,商务英语,4,192926,6,184578,商务英语,6,184943,商务英语
普通类一段,D744,黑河学院,8,应用化学,3,4200,4,物理和化学,应用化学,3,268873,翻译(英语方向),3,201708,翻译(英语方向),3,192233,6,189244,翻译(英语方向),6,189206,翻译(英语方向)
普通类一段,D744,黑河学院,0T,翻译(英语方向)(外语语种为英语),3,5000,4,不限,翻译(英语方向),3,181415,,,,,,,,,,,,
普通类一段,D762,福州外语外贸学院,1,英语(第一学年在滨海校区培养，第二至第四学年在长乐校区培养),2,26840,4,不限,英语,2,220081,,,,,,,2,220704,会计学,,,
普通类一段,D762,福州外语外贸学院,0F,数字经济(第一学年在滨海校区培养，第二至第四学年在长乐校区培养),2,26840,4,物理,数字经济,2,249289,网络与新媒体,2,239133,,,,,,,,,
普通类一段,D762,福州外语外贸学院,0M,人工智能(第一学年在滨海校区培养，第二至第四学年在长乐校区培养),4,29280,4,物理和化学,人工智能,4,285601,,,,,,,2,224310,翻译,,,
普通类一段,D762,福州外语外贸学院,0P,大数据管理与应用(第一学年在滨海校区培养，第二至第四学年在长乐校区培养),2,29280,4,物理,大数据管理与应用,2,241173,大数据管理与应用,2,282293,翻译,2,223379,,,,,,
普通类一段,D762,福州外语外贸学院,0S,智能建造(第一学年在滨海校区培养，第二至第四学年在长乐校区培养),2,29280,4,物理和化学,智能建造,2,280597,财务管理,2,226470,,,,,,,,,
普通类一段,D762,福州外语外贸学院,0T,土木工程(第一学年在滨海校区培养，第二至第四学年在长乐校区培养),2,26840,4,物理和化学,土木工程,2,284327,,,,学前教育,2,223610,,,,,,
普通类一段,D766,泉州信息工程学院,16,工程造价,3,25800,4,物理,工程造价,3,243375,,,,工程造价,2,254619,,,,2,227504,金融工程
普通类一段,D773,福州理工学院,4,计算机科学与技术,5,28500,4,物理和化学,计算机科学与技术,5,300075,,,,计算机科学与技术,5,246286,5,231835,软件工程,5,239036,软件工程
普通类一段,D811,琼台师范学院,21,特殊教育(师范类),2,4620,4,不限,特殊教育(师范类),2,165441,,,,,,,2,139908,英语(师范类),1,154533,学前教育
普通类一段,D811,琼台师范学院,29,汉语言文学(师范类),2,4180,4,不限,汉语言文学(师范类),2,127249,,,,早期教育(师范类),2,271388,,,,,,
普通类一段,D816,四川工业科技学院,14,计算机类(软件工程、数据科学与大数据技术),3,18000,4,物理和化学,计算机类,3,303096,,,,土木类,3,244619,,,,,,
普通类一段,D816,四川工业科技学院,21,土木类(土木工程、道路桥梁与渡河工程),3,18000,4,物理和化学,土木类,3,316639,,,,旅游管理类,4,231432,,,,,,
普通类一段,D816,四川工业科技学院,24,工程造价,2,17700,4,物理,工程造价,2,226464,,,,,,,3,213740,学前教育,,,
普通类一段,D816,四川工业科技学院,31,学前教育,2,17700,4,不限,学前教育,2,210276,,,,,,,4,351009,汽车制造与试验技术,,,
普通类一段,D816,四川工业科技学院,44,旅游管理类(旅游管理、酒店管理),2,17700,4,不限,旅游管理类,2,215761,,,,学前教育,2,443081,,,,,,
普通类一段,D820,银川能源学院,1,化学工程与工艺(学生可报读福州大学“闽宁合作实验班”),4,24800,4,物理和化学,化学工程与工艺,4,307595,,,,化学工程与工艺,3,228984,,,,7,229555,财务管理
普通类一段,D820,银川能源学院,9,机械设计制造及其自动化(选派优秀学生，以“1+2+1”或2+1+1”的模式与福州大学联合培养),5,24800,4,物理和化学,机械设计制造及其自动化,5,293732,,,,,,,3,213420,化学工程与工艺,,,
